source_table,parametre,type_entite_geo,nom_propose,code_propose,x,y,geom_wkt,attributs_detectes,table_geo_cible,confiance,justification
staging.raw_idp_2024_src_pollution_globale,Oued,rejet,S6 (Amont ancien rejet sotrameg),staging_raw_idp_2024_src_pollution_globale_s6_amont_ancien_rejet_sotrameg,411388.0,436987.0,POINT(411388.000 436987.000),"{""commune"": ""Sidi Med Ben Mansour"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""S6 (Amont ancien rejet sotrameg)"", ""nature"": ""Echantillon moyen du profil"", ""nature_pts_prelevement"": ""4"", ""params"": [""Oued""], ""volume"": 1, ""nearest"": [{""table"": ""api.v_station_dimension"", ""id"": ""b9ef0ed5-89e1-45e8-8b77-7365d6024960"", ""code"": ""1820/8"", ""name"": ""Piezometre"", ""type"": ""station"", ""distance_m"": 815.547}, {""table"": ""infra.stations_mesure"", ""id"": ""b9ef0ed5-89e1-45e8-8b77-7365d6024960"", ""code"": ""1820/8"", ""name"": ""Piezometre"", ""type"": ""station"", ""distance_m"": 815.547}, {""table"": ""api.v_station_dimension"", ""id"": ""ad7161aa-5615-46a4-8712-5ee15f997df7"", ""code"": ""1135/8"", ""name"": ""puit Ã captage cuvelÃ©"", ""type"": ""station"", ""distance_m"": 852.84}]}",qualite.source_pollution_prelevement,FORTE,"Point orphelin avec XY, type probable=rejet, nearest=api.v_station_dimension:Piezometre:815.547m"
staging.raw_idp_2024_src_pollution_globale,Oued,rejet,S5 (Aval ancien rejet sotrameg),staging_raw_idp_2024_src_pollution_globale_s5_aval_ancien_rejet_sotrameg,411431.0,434938.0,POINT(411431.000 434938.000),"{""commune"": ""Sidi Med Ben Mansour"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""S5 (Aval ancien rejet sotrameg)"", ""nature"": ""Echantillon moyen du profil"", ""nature_pts_prelevement"": ""4"", ""params"": [""Oued""], ""volume"": 1, ""nearest"": [{""table"": ""infra.point_eau"", ""id"": ""bceda482-06c9-4271-978a-76bd70c7cede"", ""code"": ""BMR_DOM_PE1"", ""name"": ""Forage CHELIK Arbi"", ""type"": ""point_eau"", ""distance_m"": 2297.945}, {""table"": ""infra.rejet_industriel"", ""id"": ""10"", ""code"": """", ""name"": ""Sotrameg"", ""type"": ""rejet_industriel"", ""distance_m"": 2827.218}, {""table"": ""api.v_station_dimension"", ""id"": ""b9ef0ed5-89e1-45e8-8b77-7365d6024960"", ""code"": ""1820/8"", ""name"": ""Piezometre"", ""type"": ""station"", ""distance_m"": 2831.416}]}",qualite.source_pollution_prelevement,FORTE,"Point orphelin avec XY, type probable=rejet, nearest=infra.point_eau:Forage CHELIK Arbi:2297.945m"
staging.raw_idp_2024_src_pollution_globale,Oued,rejet,S7 (Aval_Conf_Rejet_SAT (Sidi Allal Tazi),staging_raw_idp_2024_src_pollution_globale_s7_aval_conf_rejet_sat_sidi_allal_taz,413977.0,438108.0,POINT(413977.000 438108.000),"{""commune"": ""Sidi Allal Tazi"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""S7 (Aval_Conf_Rejet_SAT (Sidi Allal Tazi)"", ""nature"": ""Echantillon moyen du profil"", ""nature_pts_prelevement"": ""4"", ""params"": [""Oued""], ""volume"": 1, ""nearest"": [{""table"": ""infra.rejet_domestique"", ""id"": ""263"", ""code"": ""SAT_DOM_R1"", ""name"": ""SAT_DOM_R1"", ""type"": ""rejet_domestique"", ""distance_m"": 344.646}, {""table"": ""infra.step"", ""id"": ""2"", ""code"": ""SAT_DOM"", ""name"": ""SAT_DOM"", ""type"": ""step"", ""distance_m"": 546.883}, {""table"": ""infra.point_eau"", ""id"": ""06cbb5be-2939-4f0c-9237-cb95f9004b09"", ""code"": ""SAT_DEC_PE1"", ""name"": ""Puits youness CHOUA"", ""type"": ""point_eau"", ""distance_m"": 671.965}]}",qualite.source_pollution_prelevement,FORTE,"Point orphelin avec XY, type probable=rejet, nearest=infra.rejet_domestique:SAT_DOM_R1:344.646m"
staging.raw_idp_2024_src_pollution_globale,,station,Aval STEP (Aval Conf. Chaaba avec Oued Tiflet),staging_raw_idp_2024_src_pollution_globale_aval_step_aval_conf_chaaba_avec_oued_,415784.0,370014.0,POINT(415784.000 370014.000),"{""commune"": ""Ait Bouyahya Lahjama"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""Aval STEP (Aval Conf. Chaaba avec Oued Tiflet)"", ""nature"": ""Eaux superficielles"", ""nature_pts_prelevement"": ""4"", ""params"": [], ""volume"": 1, ""nearest"": [{""table"": ""qualite.source_pollution_prelevement"", ""id"": ""71f14ec5-7e79-4626-adc5-b71fff2a0fcc"", ""code"": """", ""name"": ""REJET STEP TIFLET"", ""type"": ""point_pollution"", ""distance_m"": 2365.368}, {""table"": ""infra.step"", ""id"": ""29"", ""code"": ""TFL_DOM"", ""name"": ""TFL_DOM"", ""type"": ""step"", ""distance_m"": 2474.748}, {""table"": ""api.v_station_dimension"", ""id"": ""abbd0423-1320-4e97-b2fb-305c220b2d88"", ""code"": ""2401/14"", ""name"": ""aval rejet tifelt"", ""type"": ""station"", ""distance_m"": 2639.496}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=station, nearest=qualite.source_pollution_prelevement:REJET STEP TIFLET:2365.368m"
staging.raw_idp_2024_src_pollution_globale,Oued,autre,S8 (Aval Ferme Agricole sidi kamel),staging_raw_idp_2024_src_pollution_globale_s8_aval_ferme_agricole_sidi_kamel,415869.0,434092.0,POINT(415869.000 434092.000),"{""commune"": ""Sidi Kamel"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""S8 (Aval Ferme Agricole sidi kamel)"", ""nature"": ""Echantillon moyen du profil"", ""nature_pts_prelevement"": ""4"", ""params"": [""Oued""], ""volume"": 1, ""nearest"": [{""table"": ""api.v_station_dimension"", ""id"": ""4179b4bb-277c-4b29-80fa-300fd49eb9c2"", ""code"": ""3323/8"", ""name"": ""brg de garde / sebou"", ""type"": ""station"", ""distance_m"": 2031.028}, {""table"": ""api.v_station_dimension"", ""id"": ""01f1a32a-f424-4f5b-ab26-6cb57a601d81"", ""code"": ""1355/8"", ""name"": ""P29 a allal tazi"", ""type"": ""station"", ""distance_m"": 2031.028}, {""table"": ""infra.stations_mesure"", ""id"": ""4179b4bb-277c-4b29-80fa-300fd49eb9c2"", ""code"": ""3323/8"", ""name"": ""brg de garde / sebou"", ""type"": ""station"", ""distance_m"": 2031.028}]}",infra.stations_mesure,FAIBLE,"Point orphelin avec XY, type probable=autre, nearest=api.v_station_dimension:brg de garde / sebou:2031.028m"
staging.raw_idp_2024_src_pollution_globale,Oued,autre,S9 (Aval douar el fokra (sidi kamel),staging_raw_idp_2024_src_pollution_globale_s9_aval_douar_el_fokra_sidi_kamel,422480.0,434880.0,POINT(422480.000 434880.000),"{""commune"": ""Sidi Kamel"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""S9 (Aval douar el fokra (sidi kamel)"", ""nature"": ""Echantillon moyen du profil"", ""nature_pts_prelevement"": ""4"", ""params"": [""Oued""], ""volume"": 1, ""nearest"": [{""table"": ""api.v_station_dimension"", ""id"": ""c155cc7e-c620-4d7e-af51-5f85561a457d"", ""code"": ""COOPERATIVE MESBAH"", ""name"": ""puit cooperative mesbah"", ""type"": ""station"", ""distance_m"": 565.809}, {""table"": ""infra.stations_mesure"", ""id"": ""c155cc7e-c620-4d7e-af51-5f85561a457d"", ""code"": ""COOPERATIVE MESBAH"", ""name"": ""puit cooperative mesbah"", ""type"": ""station"", ""distance_m"": 565.809}, {""table"": ""infra.rejet_industriel"", ""id"": ""5"", ""code"": """", ""name"": ""Exta Nouvelle"", ""type"": ""rejet_industriel"", ""distance_m"": 4973.3}]}",infra.stations_mesure,FAIBLE,"Point orphelin avec XY, type probable=autre, nearest=api.v_station_dimension:puit cooperative mesbah:565.809m"
staging.raw_idp_2024_src_pollution_globale,Oued,autre,S10 (Aval douar Zehair (sidi kamel),staging_raw_idp_2024_src_pollution_globale_s10_aval_douar_zehair_sidi_kamel,424538.0,441614.0,POINT(424538.000 441614.000),"{""commune"": ""Sidi Kamel"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""S10 (Aval douar Zehair (sidi kamel)"", ""nature"": ""Echantillon moyen du profil"", ""nature_pts_prelevement"": ""4"", ""params"": [""Oued""], ""volume"": 1, ""nearest"": [{""table"": ""api.v_station_dimension"", ""id"": ""c8714923-acd7-4c86-91c7-98fc52024917"", ""code"": ""1026/8"", ""name"": ""IRE 1026/8"", ""type"": ""station"", ""distance_m"": 3262.749}, {""table"": ""api.v_station_dimension"", ""id"": ""4be999a5-319d-41f9-8e44-2f2ab9f8cc51"", ""code"": ""1062/8"", ""name"": ""puits Ã captage cuvelÃ©"", ""type"": ""station"", ""distance_m"": 3262.749}, {""table"": ""infra.stations_mesure"", ""id"": ""c8714923-acd7-4c86-91c7-98fc52024917"", ""code"": ""1026/8"", ""name"": ""IRE 1026/8"", ""type"": ""station"", ""distance_m"": 3262.749}]}",infra.stations_mesure,FAIBLE,"Point orphelin avec XY, type probable=autre, nearest=api.v_station_dimension:IRE 1026/8:3262.749m"
staging.raw_idp_2024_src_pollution_globale,Oued,autre,S11 (Amont Fermes Agricole sidi kamel,staging_raw_idp_2024_src_pollution_globale_s11_amont_fermes_agricole_sidi_kamel,436692.0,445438.0,POINT(436692.000 445438.000),"{""commune"": ""Sidi Kamel"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""S11 (Amont Fermes Agricole sidi kamel"", ""nature"": """", ""nature_pts_prelevement"": ""4"", ""params"": [""Oued""], ""volume"": 1, ""nearest"": [{""table"": ""infra.step"", ""id"": ""41"", ""code"": """", ""name"": """", ""type"": ""step"", ""distance_m"": 4447.757}, {""table"": ""infra.decharge"", ""id"": ""78"", ""code"": ""STG_DEC"", ""name"": ""dÃ©charge de la commune au niveau souk"", ""type"": ""decharge"", ""distance_m"": 5871.913}, {""table"": ""api.v_station_dimension"", ""id"": ""01606dad-5dcc-495f-9779-df0818c79483"", ""code"": ""R3305/8"", ""name"": ""puit r3305/8 =918/8"", ""type"": ""station"", ""distance_m"": 6333.295}]}",infra.stations_mesure,FAIBLE,"Point orphelin avec XY, type probable=autre, nearest=infra.step::4447.757m"
staging.raw_idp_2024_src_pollution_globale,A-B-C-D,station,Amont STEP Khémisset,staging_raw_idp_2024_src_pollution_globale_amont_step_khemisset,439837.0,360098.0,POINT(439837.000 360098.000),"{""commune"": """", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""Amont STEP Khémisset"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""A-B-C-D""], ""volume"": 1, ""nearest"": [{""table"": ""infra.rejet_domestique"", ""id"": ""280"", ""code"": ""RG-KHM-1"", ""name"": ""RG-KHM-1"", ""type"": ""rejet_domestique"", ""distance_m"": 749.979}, {""table"": ""infra.step"", ""id"": ""28"", ""code"": ""khm_DOM"", ""name"": ""khm_DOM"", ""type"": ""step"", ""distance_m"": 932.826}, {""table"": ""infra.rejet_domestique"", ""id"": ""276"", ""code"": ""RG-KHM-6"", ""name"": ""RG-KHM-6"", ""type"": ""rejet_domestique"", ""distance_m"": 953.39}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=station, nearest=infra.rejet_domestique:RG-KHM-1:749.979m"
staging.raw_idp_2024_src_pollution_globale,A-B-C-D,station,Aval STEP Khémisset,staging_raw_idp_2024_src_pollution_globale_aval_step_khemisset,440195.0,360614.0,POINT(440195.000 360614.000),"{""commune"": """", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""Aval STEP Khémisset"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""A-B-C-D""], ""volume"": 1, ""nearest"": [{""table"": ""infra.rejet_domestique"", ""id"": ""280"", ""code"": ""RG-KHM-1"", ""name"": ""RG-KHM-1"", ""type"": ""rejet_domestique"", ""distance_m"": 382.873}, {""table"": ""infra.step"", ""id"": ""28"", ""code"": ""khm_DOM"", ""name"": ""khm_DOM"", ""type"": ""step"", ""distance_m"": 613.636}, {""table"": ""infra.rejet_domestique"", ""id"": ""276"", ""code"": ""RG-KHM-6"", ""name"": ""RG-KHM-6"", ""type"": ""rejet_domestique"", ""distance_m"": 1515.68}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=station, nearest=infra.rejet_domestique:RG-KHM-1:382.873m"
staging.raw_idp_2024_src_pollution_globale,Oued,rejet,S12 (Aval_Conf_Rejet_MBK_R4 (Mechraa Bel Ksiri),staging_raw_idp_2024_src_pollution_globale_s12_aval_conf_rejet_mbk_r4_mechraa_be,446067.0,441720.0,POINT(446067.000 441720.000),"{""commune"": ""Mechraa Bel Ksiri"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""S12 (Aval_Conf_Rejet_MBK_R4 (Mechraa Bel Ksiri)"", ""nature"": """", ""nature_pts_prelevement"": ""4"", ""params"": [""Oued""], ""volume"": 1, ""nearest"": [{""table"": ""api.v_station_dimension"", ""id"": ""710cbf59-4303-4d7c-8173-1083560eef5a"", ""code"": ""3695/8"", ""name"": ""aval rejet sucrerie bel ksiri"", ""type"": ""station"", ""distance_m"": 617.484}, {""table"": ""infra.stations_mesure"", ""id"": ""710cbf59-4303-4d7c-8173-1083560eef5a"", ""code"": ""3695/8"", ""name"": ""aval rejet sucrerie bel ksiri"", ""type"": ""station"", ""distance_m"": 617.484}, {""table"": ""qualite.source_pollution_prelevement"", ""id"": ""0fbe6e92-f62d-4f94-934e-ab696daa3593"", ""code"": """", ""name"": ""MBK_DOM_R4"", ""type"": ""point_pollution"", ""distance_m"": 915.341}]}",qualite.source_pollution_prelevement,FORTE,"Point orphelin avec XY, type probable=rejet, nearest=api.v_station_dimension:aval rejet sucrerie bel ksiri:617.484m"
staging.raw_idp_2024_src_pollution_globale,Oued,rejet,S13 (Aval_Conf_Rejet_MBK (Mechraa Bel Ksiri),staging_raw_idp_2024_src_pollution_globale_s13_aval_conf_rejet_mbk_mechraa_bel_k,448680.0,440646.0,POINT(448680.000 440646.000),"{""commune"": ""Mechraa Bel Ksiri"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""S13 (Aval_Conf_Rejet_MBK (Mechraa Bel Ksiri)"", ""nature"": """", ""nature_pts_prelevement"": ""4"", ""params"": [""Oued""], ""volume"": 1, ""nearest"": [{""table"": ""qualite.source_pollution_prelevement"", ""id"": ""f76d0e0f-3d88-4c9d-b223-e57754f23b18"", ""code"": """", ""name"": ""MBK_DOM_R3"", ""type"": ""point_pollution"", ""distance_m"": 74.33}, {""table"": ""infra.rejet_domestique"", ""id"": ""305"", ""code"": ""MBK_DOM_R3"", ""name"": ""MBK_DOM_R3"", ""type"": ""rejet_domestique"", ""distance_m"": 74.33}, {""table"": ""qualite.source_pollution_prelevement"", ""id"": ""6c4d4270-4e7f-432d-8a4d-7ba535cced94"", ""code"": """", ""name"": ""REJET R12 (R12: MBK-DOM-R2)"", ""type"": ""point_pollution"", ""distance_m"": 415.727}]}",qualite.source_pollution_prelevement,FORTE,"Point orphelin avec XY, type probable=rejet, nearest=qualite.source_pollution_prelevement:MBK_DOM_R3:74.33m"
staging.raw_idp_2024_src_pollution_globale,,autre,PT. O. BEHT AVAL BIORISINE,staging_raw_idp_2024_src_pollution_globale_pt_o_beht_aval_biorisine,451016.0,406792.0,POINT(451016.000 406792.000),"{""commune"": ""Sidi Slimane"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""PT. O. BEHT AVAL BIORISINE"", ""nature"": ""Eaux superficielles"", ""nature_pts_prelevement"": ""4"", ""params"": [], ""volume"": 1, ""nearest"": [{""table"": ""infra.rejet_domestique"", ""id"": ""344"", ""code"": ""SDS_DOM1_R5"", ""name"": ""SDS_DOM1_R5"", ""type"": ""rejet_domestique"", ""distance_m"": 16.125}, {""table"": ""infra.rejet_domestique"", ""id"": ""343"", ""code"": ""SDS_DOM1_R4"", ""name"": ""SDS_DOM1_R4"", ""type"": ""rejet_domestique"", ""distance_m"": 40.311}, {""table"": ""infra.rejet_domestique"", ""id"": ""345"", ""code"": ""SDS_DOM1_R6"", ""name"": ""SDS_DOM1_R6"", ""type"": ""rejet_domestique"", ""distance_m"": 60.017}]}",infra.stations_mesure,FAIBLE,"Point orphelin avec XY, type probable=autre, nearest=infra.rejet_domestique:SDS_DOM1_R5:16.125m"
staging.raw_idp_2024_src_pollution_globale,,autre,AVAL SIDI SLIMANE,staging_raw_idp_2024_src_pollution_globale_aval_sidi_slimane,451597.0,411757.0,POINT(451597.000 411757.000),"{""commune"": ""Sidi Slimane"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""AVAL SIDI SLIMANE"", ""nature"": ""Eaux superficielles"", ""nature_pts_prelevement"": ""4"", ""params"": [], ""volume"": 1, ""nearest"": [{""table"": ""api.v_station_dimension"", ""id"": ""f08b3230-eee6-460f-82db-cac7bcc6bddf"", ""code"": ""2964/14"", ""name"": ""puits Ã captage cuvelÃ©"", ""type"": ""station"", ""distance_m"": 1715.686}, {""table"": ""infra.stations_mesure"", ""id"": ""f08b3230-eee6-460f-82db-cac7bcc6bddf"", ""code"": ""2964/14"", ""name"": ""puits Ã captage cuvelÃ©"", ""type"": ""station"", ""distance_m"": 1715.686}, {""table"": ""api.v_station_dimension"", ""id"": ""f276004a-3f51-426d-a0ec-d24d31d360d1"", ""code"": ""R2964/14"", ""name"": ""r 2964/14"", ""type"": ""station"", ""distance_m"": 2063.068}]}",infra.stations_mesure,FAIBLE,"Point orphelin avec XY, type probable=autre, nearest=api.v_station_dimension:puits Ã captage cuvelÃ©:1715.686m"
staging.raw_idp_2024_src_pollution_globale,,autre,AVAL VILLAGE AIT SIBERNE,staging_raw_idp_2024_src_pollution_globale_aval_village_ait_siberne,451926.0,365389.0,POINT(451926.000 365389.000),"{""commune"": ""Ait Siberne"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""AVAL VILLAGE AIT SIBERNE"", ""nature"": ""Eaux superficielles"", ""nature_pts_prelevement"": ""4"", ""params"": [], ""volume"": 1, ""nearest"": [{""table"": ""infra.rejet_domestique"", ""id"": ""286"", ""code"": ""RG-AIS-2"", ""name"": ""RG-AIS-2"", ""type"": ""rejet_domestique"", ""distance_m"": 985.597}, {""table"": ""infra.huilerie"", ""id"": ""90"", ""code"": ""ASB-UT-2"", ""name"": ""Huilerie IHYHAA"", ""type"": ""huilerie"", ""distance_m"": 1011.963}, {""table"": ""qualite.source_pollution_prelevement"", ""id"": ""a8f0df95-b166-4088-be4c-fe96ca758dcc"", ""code"": """", ""name"": ""RG_AIS_1"", ""type"": ""point_pollution"", ""distance_m"": 1064.543}]}",infra.stations_mesure,FAIBLE,"Point orphelin avec XY, type probable=autre, nearest=infra.rejet_domestique:RG-AIS-2:985.597m"
staging.raw_idp_2024_src_pollution_globale,Oued,rejet,S14 (Aval_Conf_Rejet_HFT (Al Haouafate),staging_raw_idp_2024_src_pollution_globale_s14_aval_conf_rejet_hft_al_haouafate,453061.0,434317.0,POINT(453061.000 434317.000),"{""commune"": ""Al Haouafate"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""S14 (Aval_Conf_Rejet_HFT (Al Haouafate)"", ""nature"": """", ""nature_pts_prelevement"": ""4"", ""params"": [""Oued""], ""volume"": 1, ""nearest"": [{""table"": ""qualite.source_pollution_prelevement"", ""id"": ""80163078-e1b6-4309-8fe9-546bb2ef0c16"", ""code"": """", ""name"": ""HFT_DOM_R2"", ""type"": ""point_pollution"", ""distance_m"": 549.193}, {""table"": ""infra.rejet_domestique"", ""id"": ""322"", ""code"": ""HFT_DOM_R2"", ""name"": ""HFT_DOM_R2"", ""type"": ""rejet_domestique"", ""distance_m"": 549.193}, {""table"": ""api.v_station_dimension"", ""id"": ""d5591d3c-1eef-4ebf-b5f1-4bf287d5b0f8"", ""code"": ""AZIB DRAIDI"", ""name"": ""puit azib draidi"", ""type"": ""station"", ""distance_m"": 2094.681}]}",qualite.source_pollution_prelevement,FORTE,"Point orphelin avec XY, type probable=rejet, nearest=qualite.source_pollution_prelevement:HFT_DOM_R2:549.193m"
staging.raw_idp_2024_src_pollution_globale,Oued,autre,S15 (Aval_Conf_Sebou_ Ouagha (Dour El Kbara),staging_raw_idp_2024_src_pollution_globale_s15_aval_conf_sebou_ouagha_dour_el_kb,465664.0,424569.0,POINT(465664.000 424569.000),"{""commune"": ""Ouled H'Cine"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""S15 (Aval_Conf_Sebou_ Ouagha (Dour El Kbara)"", ""nature"": """", ""nature_pts_prelevement"": ""4"", ""params"": [""Oued""], ""volume"": 1, ""nearest"": [{""table"": ""infra.rejet_domestique"", ""id"": ""329"", ""code"": ""SMC_DOM_R1"", ""name"": ""SMC_DOM_R1"", ""type"": ""rejet_domestique"", ""distance_m"": 2711.425}, {""table"": ""api.v_station_dimension"", ""id"": ""a3abc440-7322-4751-87ca-8364a22b36fe"", ""code"": ""R1514/8"", ""name"": ""Forage ferme hosni ben slimane"", ""type"": ""station"", ""distance_m"": 2852.516}, {""table"": ""api.v_station_dimension"", ""id"": ""7a7606df-f9b5-4640-a96f-de816b8a7f0c"", ""code"": ""1514/8"", ""name"": ""sondage ferme housni ben slimane"", ""type"": ""station"", ""distance_m"": 2852.516}]}",infra.stations_mesure,FAIBLE,"Point orphelin avec XY, type probable=autre, nearest=infra.rejet_domestique:SMC_DOM_R1:2711.425m"
staging.raw_idp_2024_src_pollution_globale,,autre,AVAL SOUK ELAHAD CHEBANATE,staging_raw_idp_2024_src_pollution_globale_aval_souk_elahad_chebanate,465819.0,411026.0,POINT(465819.000 411026.000),"{""commune"": ""Echebanate"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""AVAL SOUK ELAHAD CHEBANATE"", ""nature"": ""Eaux superficielles"", ""nature_pts_prelevement"": ""4"", ""params"": [], ""volume"": 1, ""nearest"": [{""table"": ""infra.rejet_domestique"", ""id"": ""331"", ""code"": ""AID_DOM1_R2"", ""name"": ""AID_DOM1_R2"", ""type"": ""rejet_domestique"", ""distance_m"": 352.239}, {""table"": ""infra.rejet_domestique"", ""id"": ""330"", ""code"": ""AID_DOM1_R1"", ""name"": ""AID_DOM1_R1"", ""type"": ""rejet_domestique"", ""distance_m"": 536.288}, {""table"": ""infra.rejet_domestique"", ""id"": ""332"", ""code"": ""AID_DOM1_R3"", ""name"": ""AID_DOM1_R3"", ""type"": ""rejet_domestique"", ""distance_m"": 875.939}]}",infra.stations_mesure,FAIBLE,"Point orphelin avec XY, type probable=autre, nearest=infra.rejet_domestique:AID_DOM1_R2:352.239m"
staging.raw_idp_2024_src_pollution_globale,,autre,AMONT SOUK ELAHAD CHEBANATE,staging_raw_idp_2024_src_pollution_globale_amont_souk_elahad_chebanate,466002.0,410013.0,POINT(466002.000 410013.000),"{""commune"": ""Echebanate"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""AMONT SOUK ELAHAD CHEBANATE"", ""nature"": ""Eaux superficielles"", ""nature_pts_prelevement"": ""4"", ""params"": [], ""volume"": 1, ""nearest"": [{""table"": ""qualite.source_pollution_prelevement"", ""id"": ""424beca5-abf2-4db2-b225-ba1fa794c241"", ""code"": """", ""name"": ""AID_DOM1_R4"", ""type"": ""point_pollution"", ""distance_m"": 141.767}, {""table"": ""infra.rejet_domestique"", ""id"": ""333"", ""code"": ""AID_DOM1_R4"", ""name"": ""AID_DOM1_R4"", ""type"": ""rejet_domestique"", ""distance_m"": 141.767}, {""table"": ""infra.rejet_domestique"", ""id"": ""332"", ""code"": ""AID_DOM1_R3"", ""name"": ""AID_DOM1_R3"", ""type"": ""rejet_domestique"", ""distance_m"": 153.587}]}",infra.stations_mesure,FAIBLE,"Point orphelin avec XY, type probable=autre, nearest=qualite.source_pollution_prelevement:AID_DOM1_R4:141.767m"
