source_schema,source_table,source_column_parametre,source_column_valeur,parametre_source,parametre_source_normalise,parametre_standard_metier,code_parametre_canonique,mapping_status,mapping_confidence,unite_source,unite_source_resolue,unite_standard,statut_unite,conversion_regle,regle_parsing,qa_flags,scope_migration,volume_total,nb_non_numerique,exemples_valeurs,action_migration,commentaire_preparation
staging,raw_points_eau_abhs,,niv_piezometrique_m,niv_piezometrique_m,niv_piezometrique_m,Niveau_piezom,NIVEAU_PIEZOM,MAPPED,0.95,m,m,m,UNIT_OK,aucune,numeric_decimal_comma + null_non_migre_si_applicable + flags_series_temporelles + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK,MESURE,46,0,valeur=3.3; date=n/a; point=042810503 || valeur=3.4; date=n/a; point=042810909 || valeur=2.5; date=n/a; point=032710301,MIGRER,
staging,raw_mesures_niv_eau_barrages,,niveau_eau_m_ngm,niveau_eau_m_ngm,niveau_eau_m_ngm,Niveau_eau,NIVEAU_EAU,MAPPED,0.95,à confirmer,m NGM,m NGM,UNIT_ASSUMED,aucune,numeric_decimal_comma + null_non_migre_si_applicable + flags_series_temporelles + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_ASSUMED,MESURE,85166,0,valeur=111.8; date=1996-12-01; point=1182/9 || valeur=111.89; date=1996-12-02; point=1182/9 || valeur=111.95; date=1996-12-03; point=1182/9,MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_idp_2024_mesures_qualite_marche_cadre,parametre_qualite,val_qual,Arsenic,arsenic,As,AS,MAPPED,0.95,à confirmer,mg/L,mg/L,UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | NON_NUMERIC_PRESENT | UNIT_ASSUMED,MESURE,8,8,"valeur=<0,005; date=2025-10-08; point=STATION PONT MECHRAA BEL KSIRI || valeur=<0,005; date=2025-10-08; point=PONT KHENICHET || valeur=<0,005; date=2025-10-10; point=AMONT KENITRA",MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_mesures_qualite_barrages,parametre_qualite,val_qual_barr,NO2-,no2,NO2-,NO2,MAPPED,0.95,mg/L,mg/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + conversion_ugL_vers_mgL_si_detectee + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_CONVERSION_UGL_TO_MGL_IF_DETECTED | UNIT_OK,MESURE,134,0,valeur=0.01; date=1991-11-22; point=3907/14 || valeur=0.14; date=1991-11-25; point=3323/8 || valeur=0.02; date=1992-06-05; point=788/21,MIGRER,
staging,raw_mesures_qualite_nappes,parametre_qualite,val_qual_nap,NO2-,no2,NO2-,NO2,MAPPED,0.95,mg/L,mg/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + conversion_ugL_vers_mgL_si_detectee + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_CONVERSION_UGL_TO_MGL_IF_DETECTED | UNIT_OK,MESURE,2609,0,valeur=0; date=1991-01-24; point=159/22 || valeur=0.01; date=1991-03-22; point=1161/15 || valeur=0.02; date=1991-03-26; point=160/15,MIGRER,
staging,raw_mesures_qualite_rivieres,parametre_qualite,val_qual_riv,NO2-,no2,NO2-,NO2,MAPPED,0.95,mg/L,mg/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + conversion_ugL_vers_mgL_si_detectee + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_CONVERSION_UGL_TO_MGL_IF_DETECTED | UNIT_OK,MESURE,1791,0,valeur=0.192; date=1988-10-05; point=2496/15 || valeur=0.031; date=1988-10-06; point=1236/14 || valeur=0.01; date=1989-03-23; point=609/9,MIGRER,
staging,raw_types_mesures,parametre_qualite,,NO2-,no2,NO2-,NO2,MAPPED,0.95,mg/L,mg/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + conversion_ugL_vers_mgL_si_detectee + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_CONVERSION_UGL_TO_MGL_IF_DETECTED | UNIT_OK | REFERENCE_ONLY,REFERENCE,1,0,colonne_valeur_absente,QUARANTAINE,Ligne de référentiel/source sans colonne valeur ; hors lot de migration des mesures.
staging,raw_idp_2024_mesures_qualite_marche_cadre,parametre_qualite,val_qual,Cadmium,cadmium,Cd,CD,MAPPED,0.95,à confirmer,mg/L,mg/L,UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | NON_NUMERIC_PRESENT | UNIT_ASSUMED,MESURE,8,8,"valeur=<0,0005; date=2025-10-08; point=STATION PONT MECHRAA BEL KSIRI || valeur=<0,0005; date=2025-10-08; point=PONT KHENICHET || valeur=<0,0005; date=2025-10-10; point=AMONT KENITRA",MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_idp_2024_mesures_qualite_marche_cadre,parametre_qualite,val_qual,Cobalt,cobalt,Co,CO,MAPPED,0.95,à confirmer,mg/L,mg/L,UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | NON_NUMERIC_PRESENT | UNIT_ASSUMED,MESURE,8,8,"valeur=<0,005; date=2025-10-10; point=AMONT KENITRA || valeur=<0,005; date=2025-10-08; point=STATION PONT MECHRAA BEL KSIRI || valeur=<0,005; date=2025-10-08; point=PONT KHENICHET",MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_mesures_qualite_barrages,parametre_qualite,val_qual_barr,NO3-,no3,NO3-,NO3,MAPPED,0.95,mg/L,mg/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK,MESURE,596,0,valeur=11.5; date=1990-01-30; point=788/21 || valeur=0.51; date=1990-08-17; point=788/21 || valeur=10.4; date=1991-09-27; point=788/21,MIGRER,
staging,raw_mesures_qualite_nappes,parametre_qualite,val_qual_nap,NO3-,no3,NO3-,NO3,MAPPED,0.95,mg/L,mg/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK,MESURE,2632,0,valeur=14.8; date=1988-10-03; point=1652/22 || valeur=6.6; date=1989-03-31; point=2528/15 || valeur=29; date=1990-09-20; point=1182/14,MIGRER,
staging,raw_mesures_qualite_rivieres,parametre_qualite,val_qual_riv,NO3-,no3,NO3-,NO3,MAPPED,0.95,mg/L,mg/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK,MESURE,1930,0,valeur=9.29; date=1988-10-05; point=2496/15 || valeur=6.11; date=1988-10-06; point=1236/14 || valeur=0.01; date=1988-10-06; point=1540/15,MIGRER,
staging,raw_types_mesures,parametre_qualite,,NO3-,no3,NO3-,NO3,MAPPED,0.95,mg/L,mg/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK | REFERENCE_ONLY,REFERENCE,1,0,colonne_valeur_absente,QUARANTAINE,Ligne de référentiel/source sans colonne valeur ; hors lot de migration des mesures.
staging,raw_suivi_qualite_brg_garde_hebdo,parametre_qualite,val_qual_brg_garde_hebdo,NO3-(mg/l),no3_mg_l,NO3-,NO3,MAPPED,0.95,mg/l,mg/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK,MESURE,182,0,valeur=3.87; date=2024-01-03; point=n/a || valeur=2.09; date=2024-01-10; point=n/a || valeur=3.39; date=2024-01-17; point=n/a,MIGRER,
staging,raw_idp_2024_mesures_qualite_marche_cadre,parametre_qualite,val_qual,NO3-_Réduction Cd,no3_reduction_cd,NO3-,NO3,MAPPED,0.95,à confirmer,mg/L,mg/L,UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_ASSUMED,MESURE,4,0,"valeur=0,127; date=2025-10-06; point=DAYAT SIDI BOUGHABA || valeur=3,55; date=2025-10-10; point=AMONT STEP KENITRA || valeur=3,3; date=2025-10-10; point=AMONT KENITRA",MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_idp_2024_mesures_qualite_marche_cadre,parametre_qualite,val_qual,Mercure,mercure,Mercure,HG_MERCURE,MAPPED,0.95,à confirmer,mg/L,mg/L,UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | NON_NUMERIC_PRESENT | UNIT_ASSUMED,MESURE,8,8,"valeur=<0,00025; date=2025-10-08; point=STATION PONT MECHRAA BEL KSIRI || valeur=<0,00025; date=2025-10-08; point=PONT KHENICHET || valeur=<0,00025; date=2025-10-10; point=AMONT KENITRA",MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_idp_2024_mesures_qualite_marche_cadre,parametre_qualite,val_qual,Plomb,plomb,Pb,PB,MAPPED,0.95,à confirmer,mg/L,mg/L,UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | NON_NUMERIC_PRESENT | UNIT_ASSUMED,MESURE,8,8,"valeur=<0,005; date=2025-10-08; point=STATION PONT MECHRAA BEL KSIRI || valeur=<0,005; date=2025-10-08; point=PONT KHENICHET || valeur=<0,005; date=2025-10-10; point=AMONT KENITRA",MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_suivi_qualite_sebou_jr,parametre_qualite,val_qual_sebou_jr,NTK,ntk,NTK,NTK,MAPPED,0.95,à confirmer,mg/L,mg/L,UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_ASSUMED,MESURE,4572,0,valeur=0; date=2024-04-18; point=2263/15 || valeur=NaN; date=2023-12-07; point=2263/15 || valeur=NaN; date=2023-12-08; point=2263/15,MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_idp_2024_mesures_qualite_marche_cadre,parametre_qualite,val_qual,NTK Spectr,ntk_spectr,NTK,NTK,MAPPED,0.95,à confirmer,mg/L,mg/L,UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_ASSUMED,MESURE,39,0,"valeur=60,5; date=2025-10-07; point=AVAL STEP SIDI SLIMANE || valeur=1,43; date=2025-10-08; point=AMONT STEP MECHRAA BEL KSIRI || valeur=1,86; date=2025-10-08; point=AVAL STEP MECHRAA BEL KSIRI",MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_idp_2024_mesures_qualite_marche_cadre,parametre_qualite,val_qual,NTK Titri,ntk_titri,NTK,NTK,MAPPED,0.95,à confirmer,mg/L,mg/L,UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_ASSUMED,MESURE,21,0,"valeur=60,48; date=2025-10-07; point=AVAL STEP SIDI SLIMANE || valeur=41,4; date=2025-10-08; point=AVAL STEP SIDI KACEM || valeur=84; date=2025-10-10; point=AVAL STEP SIDI YAHYA EL GHARB",MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_mesures_qualite_nappes,parametre_qualite,val_qual_nap,Numerotation_GT,numerotation_gt,Numerotation,NUMEROTATION,MAPPED,0.95,à confirmer,— (code),— (code),UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_ASSUMED,MESURE,1,0,valeur=110; date=1991-03-27; point=2881/15,MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_mesures_qualite_barrages,parametre_qualite,val_qual_barr,O2_diss,o2_diss,O2_dissous,O2_DISSOUS,MAPPED,0.95,mg O2/L,mg O2/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + unite_nettoyee + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_CONFLICT,MESURE,633,0,valeur=6.5; date=1988-10-14; point=788/21 || valeur=8.92; date=1989-03-24; point=788/21 || valeur=11; date=1990-01-30; point=788/21,MIGRER,
staging,raw_mesures_qualite_nappes,parametre_qualite,val_qual_nap,O2_diss,o2_diss,O2_dissous,O2_DISSOUS,MAPPED,0.95,mg O2/L,mg O2/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + unite_nettoyee + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_CONFLICT,MESURE,207,0,valeur=7.3; date=1988-10-03; point=1652/22 || valeur=8; date=1988-10-19; point=1475/9 || valeur=7.6; date=1989-03-31; point=2528/15,MIGRER,
staging,raw_mesures_qualite_rivieres,parametre_qualite,val_qual_riv,O2_diss,o2_diss,O2_dissous,O2_DISSOUS,MAPPED,0.95,mg O2/L,mg O2/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + unite_nettoyee + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_CONFLICT,MESURE,1971,0,valeur=0; date=1988-09-20; point=2817/15 || valeur=0.7; date=1988-09-22; point=1000/23 || valeur=4.4; date=1988-10-04; point=2169/15,MIGRER,
staging,raw_types_mesures,parametre_qualite,,O2_diss,o2_diss,O2_dissous,O2_DISSOUS,MAPPED,0.95,mg O2/L,mg O2/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + unite_nettoyee + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_CONFLICT | REFERENCE_ONLY,REFERENCE,1,0,colonne_valeur_absente,QUARANTAINE,Ligne de référentiel/source sans colonne valeur ; hors lot de migration des mesures.
staging,raw_idp_2024_src_pollution_globale,parametre,o2_dissous,o2_dissous,o2_dissous,O2_dissous,O2_DISSOUS,MAPPED,0.95,à confirmer,mg/L,mg/L,UNIT_ASSUMED,aucune,numeric_decimal_comma + unite_nettoyee + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_ASSUMED,MESURE,243,0,aucun exemple non nul,MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_idp_2024_src_pollution_marche_cadre,parametre,o2_dissous,o2_dissous,o2_dissous,O2_dissous,O2_DISSOUS,MAPPED,0.95,à confirmer,mg/L,mg/L,UNIT_ASSUMED,aucune,numeric_decimal_comma + unite_nettoyee + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_ASSUMED,MESURE,148,0,aucun exemple non nul,MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_suivi_qualite_sebou_jr,parametre_qualite,val_qual_sebou_jr,O2_dissous,o2_dissous,O2_dissous,O2_DISSOUS,MAPPED,0.95,à confirmer,mg/L,mg/L,UNIT_ASSUMED,aucune,numeric_decimal_comma + unite_nettoyee + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_ASSUMED,MESURE,4572,0,valeur=NaN; date=2023-12-07; point=2263/15 || valeur=NaN; date=2023-12-08; point=2263/15 || valeur=8.8; date=2023-12-09; point=2263/15,MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_suivi_qualite_brg_garde_hebdo,parametre_qualite,val_qual_brg_garde_hebdo,O2dissous(mgd'O2/l),o2dissous_mgd_o2_l,O2_dissous,O2_DISSOUS,MAPPED,0.95,mgd'O2/l,mgd'O2/l,mg/L,UNIT_OK,aucune,numeric_decimal_comma + unite_nettoyee + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_CONFLICT,MESURE,182,0,valeur=10.78; date=2024-01-03; point=n/a || valeur=10.3; date=2024-01-10; point=n/a || valeur=10.2; date=2024-01-17; point=n/a,MIGRER,
staging,raw_mesures_qualite_rivieres,parametre_qualite,val_qual_riv,Odeur,odeur,Odeur,ODEUR,MAPPED,0.95,à confirmer,— (qualitatif),— (qualitatif),UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_ASSUMED,MESURE,1,0,valeur=2; date=1994-05-17; point=2496/15,MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_mesures_qualite_barrages,parametre_qualite,val_qual_barr,OH,oh,OH-,OH,MAPPED,0.95,mg/L,mg/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK,MESURE,1,0,valeur=7.65; date=1992-06-05; point=788/21,MIGRER,
staging,raw_types_mesures,parametre_qualite,,OH,oh,OH-,OH,MAPPED,0.95,mg/L,mg/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK | REFERENCE_ONLY,REFERENCE,1,0,colonne_valeur_absente,QUARANTAINE,Ligne de référentiel/source sans colonne valeur ; hors lot de migration des mesures.
staging,raw_idp_2024_mesures_qualite_marche_cadre,parametre_qualite,val_qual,OH-,oh,OH-,OH,MAPPED,0.95,à confirmer,mg/L,mg/L,UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_ASSUMED,MESURE,89,0,valeur=0; date=2025-10-06; point=FORAGE ABD NBI BOUTABEQ || valeur=0; date=2025-10-06; point=PUITS DAR BEL GHAZI || valeur=0; date=2025-10-06; point=PUITS KBIR BOUTARTA,MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_mesures_precipitations_jr_max,,p_annuelle,p_annuelle,p_annuelle,P_annuelle,P_ANNUELLE,MAPPED,0.95,à confirmer,mm/an,mm/an,UNIT_ASSUMED,aucune,numeric_decimal_comma + null_non_migre + type_valeur + flags_series_temporelles + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | FLAG_GAP_TIME_SERIES | FLAG_TIMESTEP_IRREGULAR | FLAG_DUPLICATE_TIMESTEP | UNIT_MISSING | TYPE_VALEUR_ANNUELLE | TIME_STEP_ANNUEL | UNIT_ASSUMED,MESURE,2085,0,valeur=443.6; date=1976-05-07; point=1652/22 || valeur=211.6; date=1977-02-15; point=1652/22 || valeur=570.6; date=1978-02-28; point=1652/22,MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_mesures_precipitations_jr_max,,p_max,p_max,p_max,P_max,P_MAX,MAPPED,0.95,à confirmer,mm,mm,UNIT_ASSUMED,aucune,numeric_decimal_comma + null_non_migre + type_valeur + flags_series_temporelles + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | FLAG_GAP_TIME_SERIES | FLAG_TIMESTEP_IRREGULAR | FLAG_DUPLICATE_TIMESTEP | UNIT_MISSING | TYPE_VALEUR_MAX | TIME_STEP_JOUR | UNIT_ASSUMED,MESURE,2085,0,valeur=48.4; date=1976-05-07; point=1652/22 || valeur=24.2; date=1977-02-15; point=1652/22 || valeur=38.4; date=1978-02-28; point=1652/22,MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_idp_2024_mesures_qualite_marche_cadre,parametre_qualite,val_qual,Sélénium,selenium,Se,SE,MAPPED,0.95,à confirmer,mg/L,mg/L,UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | NON_NUMERIC_PRESENT | UNIT_ASSUMED,MESURE,8,8,"valeur=<0,005; date=2025-10-08; point=STATION PONT MECHRAA BEL KSIRI || valeur=<0,005; date=2025-10-08; point=PONT KHENICHET || valeur=<0,005; date=2025-10-10; point=AMONT KENITRA",MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_mesures_qualite_nappes,parametre_qualite,val_qual_nap,Pb,pb,Pb,PB,MAPPED,0.95,à confirmer,mg/L,mg/L,UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_ASSUMED,MESURE,6,0,valeur=0.08; date=1991-03-22; point=1161/15 || valeur=0.075; date=1991-03-26; point=160/15 || valeur=0.1; date=1991-03-27; point=2881/15,MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_mesures_qualite_rivieres,parametre_qualite,val_qual_riv,Pb,pb,Pb,PB,MAPPED,0.95,à confirmer,mg/L,mg/L,UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_ASSUMED,MESURE,436,0,valeur=0.02; date=1990-01-31; point=2496/15 || valeur=0.023; date=1990-02-01; point=1359/8 || valeur=0.013; date=1990-02-05; point=3261/14,MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_bassin_sebou,,perimetre,perimetre,perimetre,Perimetre,PERIMETRE,MAPPED,0.95,à confirmer,km,km,UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_ASSUMED,MESURE,1,0,valeur=1063.66456726; date=n/a; point=n/a,MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
