scenario_id,Segment_rejet,Crejet_mg_L,QRejet_m3_s,QSebou_m3_s,QInnaouen_m3_s,QOuergha_m3_s,C_SidiAllalTazi_mg_L,C_BgGarde_mg_L,Statut
SC_QR04_C05_QS02_QI01_QO06,Segment_Pollution_base,300,1.111111111,15,10,200,0.496611267,0.498735726,SUFFISANT
SC_QR04_C05_QS02_QI01_QO07,Segment_Pollution_base,300,1.111111111,15,10,400,0.187279865,0.22201705,SUFFISANT
SC_QR04_C05_QS02_QI02_QO01,Segment_Pollution_base,300,1.111111111,15,25,10,1.418423057,0.754274845,INSUFFISANT
SC_QR04_C05_QS02_QI02_QO02,Segment_Pollution_base,300,1.111111111,15,25,25,1.598736048,1.168586373,INSUFFISANT
SC_QR04_C05_QS02_QI02_QO03,Segment_Pollution_base,300,1.111111111,15,25,50,1.257215023,1.26000762,INSUFFISANT
SC_QR04_C05_QS02_QI02_QO04,Segment_Pollution_base,300,1.111111111,15,25,100,0.52787739,0.712885022,INSUFFISANT
SC_QR04_C05_QS02_QI02_QO05,Segment_Pollution_base,300,1.111111111,15,25,150,0.223454356,0.344633788,SUFFISANT
SC_QR04_C05_QS02_QI02_QO06,Segment_Pollution_base,300,1.111111111,15,25,200,0.106544271,0.173866883,SUFFISANT
SC_QR04_C05_QS02_QI02_QO07,Segment_Pollution_base,300,1.111111111,15,25,400,0.180959582,0.130661353,SUFFISANT
SC_QR04_C05_QS02_QI03_QO01,Segment_Pollution_base,300,1.111111111,15,50,10,0.740482211,1.212379694,INSUFFISANT
SC_QR04_C05_QS02_QI03_QO02,Segment_Pollution_base,300,1.111111111,15,50,25,0.364450932,0.700057745,INSUFFISANT
SC_QR04_C05_QS02_QI03_QO03,Segment_Pollution_base,300,1.111111111,15,50,50,0.328407347,0.267720401,SUFFISANT
SC_QR04_C05_QS02_QI03_QO04,Segment_Pollution_base,300,1.111111111,15,50,100,0.548798501,0.333301783,INSUFFISANT
SC_QR04_C05_QS02_QI03_QO05,Segment_Pollution_base,300,1.111111111,15,50,150,0.589724362,0.450427175,INSUFFISANT
SC_QR04_C05_QS02_QI03_QO06,Segment_Pollution_base,300,1.111111111,15,50,200,0.539707243,0.475511968,INSUFFISANT
SC_QR04_C05_QS02_QI03_QO07,Segment_Pollution_base,300,1.111111111,15,50,400,0.270769566,0.305906594,SUFFISANT
SC_QR04_C05_QS03_QI01_QO01,Segment_Pollution_base,300,1.111111111,30,10,10,1.444112897,0.775075495,INSUFFISANT
SC_QR04_C05_QS03_QI01_QO02,Segment_Pollution_base,300,1.111111111,30,10,25,1.612246513,1.189288259,INSUFFISANT
SC_QR04_C05_QS03_QI01_QO03,Segment_Pollution_base,300,1.111111111,30,10,50,1.252509594,1.266477346,INSUFFISANT
SC_QR04_C05_QS03_QI01_QO04,Segment_Pollution_base,300,1.111111111,30,10,100,0.517222703,0.70438832,INSUFFISANT
SC_QR04_C05_QS03_QI01_QO05,Segment_Pollution_base,300,1.111111111,30,10,150,0.216467321,0.336566895,SUFFISANT
SC_QR04_C05_QS03_QI01_QO06,Segment_Pollution_base,300,1.111111111,30,10,200,0.110851638,0.168309733,SUFFISANT
SC_QR04_C05_QS03_QI01_QO07,Segment_Pollution_base,300,1.111111111,30,10,400,0.185352862,0.134629026,SUFFISANT
SC_QR04_C05_QS03_QI02_QO01,Segment_Pollution_base,300,1.111111111,30,25,10,1.575852633,1.792385459,INSUFFISANT
SC_QR04_C05_QS03_QI02_QO02,Segment_Pollution_base,300,1.111111111,30,25,25,0.961345375,1.341024518,INSUFFISANT
SC_QR04_C05_QS03_QI02_QO03,Segment_Pollution_base,300,1.111111111,30,25,50,0.395961672,0.684415042,INSUFFISANT
SC_QR04_C05_QS03_QI02_QO04,Segment_Pollution_base,300,1.111111111,30,25,100,0.279157013,0.164852485,SUFFISANT
SC_QR04_C05_QS03_QI02_QO05,Segment_Pollution_base,300,1.111111111,30,25,150,0.390950173,0.239695221,SUFFISANT
SC_QR04_C05_QS03_QI02_QO06,Segment_Pollution_base,300,1.111111111,30,25,200,0.427796453,0.310009897,SUFFISANT
SC_QR04_C05_QS03_QI02_QO07,Segment_Pollution_base,300,1.111111111,30,25,400,0.316687077,0.308978856,SUFFISANT
SC_QR04_C05_QS03_QI03_QO01,Segment_Pollution_base,300,1.111111111,30,50,10,0.488791108,0.305820882,SUFFISANT
SC_QR04_C05_QS03_QI03_QO02,Segment_Pollution_base,300,1.111111111,30,50,25,0.655696511,0.31175074,INSUFFISANT
SC_QR04_C05_QS03_QI03_QO03,Segment_Pollution_base,300,1.111111111,30,50,50,0.818609893,0.506474197,INSUFFISANT
SC_QR04_C05_QS03_QI03_QO04,Segment_Pollution_base,300,1.111111111,30,50,100,0.803419232,0.684079885,INSUFFISANT
SC_QR04_C05_QS03_QI03_QO05,Segment_Pollution_base,300,1.111111111,30,50,150,0.629802465,0.641424119,INSUFFISANT
SC_QR04_C05_QS03_QI03_QO06,Segment_Pollution_base,300,1.111111111,30,50,200,0.464083523,0.527988791,INSUFFISANT
SC_QR04_C05_QS03_QI03_QO07,Segment_Pollution_base,300,1.111111111,30,50,400,0.142174974,0.196072832,SUFFISANT
SC_QR05_C01_QS01_QI01_QO01,Segment_Pollution_base,100,2.222222222,7.5,10,10,0.956668258,1.325535178,INSUFFISANT
SC_QR05_C01_QS01_QI01_QO02,Segment_Pollution_base,100,2.222222222,7.5,10,25,1.260203362,0.941141963,INSUFFISANT
SC_QR05_C01_QS01_QI01_QO03,Segment_Pollution_base,100,2.222222222,7.5,10,50,0.841641903,0.909905791,INSUFFISANT
SC_QR05_C01_QS01_QI01_QO04,Segment_Pollution_base,100,2.222222222,7.5,10,100,0.257229656,0.364865512,SUFFISANT
SC_QR05_C01_QS01_QI01_QO05,Segment_Pollution_base,100,2.222222222,7.5,10,150,0.21189265,0.14590764,SUFFISANT
SC_QR05_C01_QS01_QI01_QO06,Segment_Pollution_base,100,2.222222222,7.5,10,200,0.227519587,0.171924502,SUFFISANT
SC_QR05_C01_QS01_QI01_QO07,Segment_Pollution_base,100,2.222222222,7.5,10,400,0.169395596,0.159991205,SUFFISANT
SC_QR05_C01_QS01_QI02_QO01,Segment_Pollution_base,100,2.222222222,7.5,25,10,0.635251641,1.075140595,INSUFFISANT
SC_QR05_C01_QS01_QI02_QO02,Segment_Pollution_base,100,2.222222222,7.5,25,25,0.670197308,0.402448535,INSUFFISANT
SC_QR05_C01_QS01_QI02_QO03,Segment_Pollution_base,100,2.222222222,7.5,25,50,0.812797844,0.607329905,INSUFFISANT
SC_QR05_C01_QS01_QI02_QO04,Segment_Pollution_base,100,2.222222222,7.5,25,100,0.545769036,0.580382586,INSUFFISANT
SC_QR05_C01_QS01_QI02_QO05,Segment_Pollution_base,100,2.222222222,7.5,25,150,0.306027889,0.380838037,SUFFISANT
SC_QR05_C01_QS01_QI02_QO06,Segment_Pollution_base,100,2.222222222,7.5,25,200,0.176109478,0.238257632,SUFFISANT
SC_QR05_C01_QS01_QI02_QO07,Segment_Pollution_base,100,2.222222222,7.5,25,400,0.053450413,0.04950472,SUFFISANT
SC_QR05_C01_QS01_QI03_QO01,Segment_Pollution_base,100,2.222222222,7.5,50,10,0.86167109,1.10791707,INSUFFISANT
SC_QR05_C01_QS01_QI03_QO02,Segment_Pollution_base,100,2.222222222,7.5,50,25,0.488983452,0.756652594,INSUFFISANT
SC_QR05_C01_QS01_QI03_QO03,Segment_Pollution_base,100,2.222222222,7.5,50,50,0.186354071,0.351403892,SUFFISANT
SC_QR05_C01_QS01_QI03_QO04,Segment_Pollution_base,100,2.222222222,7.5,50,100,0.238516524,0.121920012,SUFFISANT
SC_QR05_C01_QS01_QI03_QO05,Segment_Pollution_base,100,2.222222222,7.5,50,150,0.305642188,0.201167047,SUFFISANT
SC_QR05_C01_QS01_QI03_QO06,Segment_Pollution_base,100,2.222222222,7.5,50,200,0.315495223,0.243321732,SUFFISANT
SC_QR05_C01_QS01_QI03_QO07,Segment_Pollution_base,100,2.222222222,7.5,50,400,0.206594691,0.210905552,SUFFISANT
SC_QR05_C01_QS02_QI01_QO01,Segment_Pollution_base,100,2.222222222,15,10,10,1.642145157,1.604637384,INSUFFISANT
SC_QR05_C01_QS02_QI01_QO02,Segment_Pollution_base,100,2.222222222,15,10,25,0.826822281,1.129967928,INSUFFISANT
SC_QR05_C01_QS02_QI01_QO03,Segment_Pollution_base,100,2.222222222,15,10,50,0.389115959,0.409174055,SUFFISANT
SC_QR05_C01_QS02_QI01_QO04,Segment_Pollution_base,100,2.222222222,15,10,100,0.51807189,0.402264684,INSUFFISANT
SC_QR05_C01_QS02_QI01_QO05,Segment_Pollution_base,100,2.222222222,15,10,150,0.427645028,0.403459042,SUFFISANT
SC_QR05_C01_QS02_QI01_QO06,Segment_Pollution_base,100,2.222222222,15,10,200,0.320969462,0.336815149,SUFFISANT
SC_QR05_C01_QS02_QI01_QO07,Segment_Pollution_base,100,2.222222222,15,10,400,0.109024517,0.133897483,SUFFISANT
SC_QR05_C01_QS02_QI02_QO01,Segment_Pollution_base,100,2.222222222,15,25,10,1.034260392,0.588297486,INSUFFISANT
SC_QR05_C01_QS02_QI02_QO02,Segment_Pollution_base,100,2.222222222,15,25,25,1.094381571,0.84628576,INSUFFISANT
SC_QR05_C01_QS02_QI02_QO03,Segment_Pollution_base,100,2.222222222,15,25,50,0.807822466,0.848131001,INSUFFISANT
SC_QR05_C01_QS02_QI02_QO04,Segment_Pollution_base,100,2.222222222,15,25,100,0.316078782,0.443428814,SUFFISANT
SC_QR05_C01_QS02_QI02_QO05,Segment_Pollution_base,100,2.222222222,15,25,150,0.128100753,0.204512119,SUFFISANT
SC_QR05_C01_QS02_QI02_QO06,Segment_Pollution_base,100,2.222222222,15,25,200,0.084025644,0.099749111,SUFFISANT
SC_QR05_C01_QS02_QI02_QO07,Segment_Pollution_base,100,2.222222222,15,25,400,0.132704914,0.098341241,SUFFISANT
SC_QR05_C01_QS02_QI03_QO01,Segment_Pollution_base,100,2.222222222,15,50,10,0.440462947,0.749622524,INSUFFISANT
SC_QR05_C01_QS02_QI03_QO02,Segment_Pollution_base,100,2.222222222,15,50,25,0.212318331,0.422336221,SUFFISANT
SC_QR05_C01_QS02_QI03_QO03,Segment_Pollution_base,100,2.222222222,15,50,50,0.242533594,0.156872466,SUFFISANT
SC_QR05_C01_QS02_QI03_QO04,Segment_Pollution_base,100,2.222222222,15,50,100,0.386400074,0.241447568,SUFFISANT
SC_QR05_C01_QS02_QI03_QO05,Segment_Pollution_base,100,2.222222222,15,50,150,0.403756857,0.315967321,SUFFISANT
SC_QR05_C01_QS02_QI03_QO06,Segment_Pollution_base,100,2.222222222,15,50,200,0.362539887,0.326372653,SUFFISANT
SC_QR05_C01_QS02_QI03_QO07,Segment_Pollution_base,100,2.222222222,15,50,400,0.174386367,0.200249106,SUFFISANT
SC_QR05_C01_QS03_QI01_QO01,Segment_Pollution_base,100,2.222222222,30,10,10,1.049636483,0.602295041,INSUFFISANT
SC_QR05_C01_QS03_QI01_QO02,Segment_Pollution_base,100,2.222222222,30,10,25,1.100791454,0.858630896,INSUFFISANT
SC_QR05_C01_QS03_QI01_QO03,Segment_Pollution_base,100,2.222222222,30,10,50,0.803336263,0.850519776,INSUFFISANT
SC_QR05_C01_QS03_QI01_QO04,Segment_Pollution_base,100,2.222222222,30,10,100,0.309431911,0.437572628,SUFFISANT
SC_QR05_C01_QS03_QI01_QO05,Segment_Pollution_base,100,2.222222222,30,10,150,0.124061614,0.199590832,SUFFISANT
SC_QR05_C01_QS03_QI01_QO06,Segment_Pollution_base,100,2.222222222,30,10,200,0.087059423,0.09653876,SUFFISANT
SC_QR05_C01_QS03_QI01_QO07,Segment_Pollution_base,100,2.222222222,30,10,400,0.135470405,0.100955762,SUFFISANT
SC_QR05_C01_QS03_QI02_QO01,Segment_Pollution_base,100,2.222222222,30,25,10,0.985825062,1.174192905,INSUFFISANT
SC_QR05_C01_QS03_QI02_QO02,Segment_Pollution_base,100,2.222222222,30,25,25,0.5834921,0.847172201,INSUFFISANT
SC_QR05_C01_QS03_QI02_QO03,Segment_Pollution_base,100,2.222222222,30,25,50,0.232242092,0.415623248,SUFFISANT
SC_QR05_C01_QS03_QI02_QO04,Segment_Pollution_base,100,2.222222222,30,25,100,0.206651047,0.100302249,SUFFISANT
SC_QR05_C01_QS03_QI02_QO05,Segment_Pollution_base,100,2.222222222,30,25,150,0.279522806,0.176266357,SUFFISANT
SC_QR05_C01_QS03_QI02_QO06,Segment_Pollution_base,100,2.222222222,30,25,200,0.298768133,0.222012967,SUFFISANT
SC_QR05_C01_QS03_QI02_QO07,Segment_Pollution_base,100,2.222222222,30,25,400,0.210165292,0.208955511,SUFFISANT
SC_QR05_C01_QS03_QI03_QO01,Segment_Pollution_base,100,2.222222222,30,50,10,0.354850322,0.179527715,SUFFISANT
SC_QR05_C01_QS03_QI03_QO02,Segment_Pollution_base,100,2.222222222,30,50,25,0.465090871,0.228621066,SUFFISANT
SC_QR05_C01_QS03_QI03_QO03,Segment_Pollution_base,100,2.222222222,30,50,50,0.565289199,0.35972634,INSUFFISANT
SC_QR05_C01_QS03_QI03_QO04,Segment_Pollution_base,100,2.222222222,30,50,100,0.537390053,0.467740506,INSUFFISANT
SC_QR05_C01_QS03_QI03_QO05,Segment_Pollution_base,100,2.222222222,30,50,150,0.413329959,0.42884016,SUFFISANT
SC_QR05_C01_QS03_QI03_QO06,Segment_Pollution_base,100,2.222222222,30,50,200,0.300580859,0.347654015,SUFFISANT
SC_QR05_C01_QS03_QI03_QO07,Segment_Pollution_base,100,2.222222222,30,50,400,0.089254096,0.1247463,SUFFISANT
SC_QR05_C02_QS01_QI01_QO01,Segment_Pollution_base,150,2.222222222,7.5,10,10,1.435002446,1.988302827,INSUFFISANT
SC_QR05_C02_QS01_QI01_QO02,Segment_Pollution_base,150,2.222222222,7.5,10,25,1.890305042,1.411713004,INSUFFISANT
SC_QR05_C02_QS01_QI01_QO03,Segment_Pollution_base,150,2.222222222,7.5,10,50,1.262462735,1.364858627,INSUFFISANT
SC_QR05_C02_QS01_QI01_QO04,Segment_Pollution_base,150,2.222222222,7.5,10,100,0.385844469,0.547298253,INSUFFISANT
SC_QR05_C02_QS01_QI01_QO05,Segment_Pollution_base,150,2.222222222,7.5,10,150,0.317838967,0.218861461,SUFFISANT
SC_QR05_C02_QS01_QI01_QO06,Segment_Pollution_base,150,2.222222222,7.5,10,200,0.341279387,0.257886767,SUFFISANT
SC_QR05_C02_QS01_QI01_QO07,Segment_Pollution_base,150,2.222222222,7.5,10,400,0.254093379,0.239986807,SUFFISANT
SC_QR05_C02_QS01_QI02_QO01,Segment_Pollution_base,150,2.222222222,7.5,25,10,0.952877522,1.612710834,INSUFFISANT
SC_QR05_C02_QS01_QI02_QO02,Segment_Pollution_base,150,2.222222222,7.5,25,25,1.005295992,0.603672743,INSUFFISANT
SC_QR05_C02_QS01_QI02_QO03,Segment_Pollution_base,150,2.222222222,7.5,25,50,1.219196677,0.910994828,INSUFFISANT
SC_QR05_C02_QS01_QI02_QO04,Segment_Pollution_base,150,2.222222222,7.5,25,100,0.818653524,0.870573878,INSUFFISANT
SC_QR05_C02_QS01_QI02_QO05,Segment_Pollution_base,150,2.222222222,7.5,25,150,0.459041834,0.571257055,INSUFFISANT
SC_QR05_C02_QS01_QI02_QO06,Segment_Pollution_base,150,2.222222222,7.5,25,200,0.264164209,0.35738644,SUFFISANT
SC_QR05_C02_QS01_QI02_QO07,Segment_Pollution_base,150,2.222222222,7.5,25,400,0.080175623,0.074257083,SUFFISANT
SC_QR05_C02_QS01_QI03_QO01,Segment_Pollution_base,150,2.222222222,7.5,50,10,1.292506695,1.661875606,INSUFFISANT
SC_QR05_C02_QS01_QI03_QO02,Segment_Pollution_base,150,2.222222222,7.5,50,25,0.733475208,1.13497889,INSUFFISANT
SC_QR05_C02_QS01_QI03_QO03,Segment_Pollution_base,150,2.222222222,7.5,50,50,0.279531151,0.527105868,INSUFFISANT
SC_QR05_C02_QS01_QI03_QO04,Segment_Pollution_base,150,2.222222222,7.5,50,100,0.357774794,0.182880014,SUFFISANT
SC_QR05_C02_QS01_QI03_QO05,Segment_Pollution_base,150,2.222222222,7.5,50,150,0.458463311,0.3017506,SUFFISANT
SC_QR05_C02_QS01_QI03_QO06,Segment_Pollution_base,150,2.222222222,7.5,50,200,0.473242819,0.364982605,SUFFISANT
SC_QR05_C02_QS01_QI03_QO07,Segment_Pollution_base,150,2.222222222,7.5,50,400,0.309892029,0.316358328,SUFFISANT
SC_QR05_C02_QS02_QI01_QO01,Segment_Pollution_base,150,2.222222222,15,10,10,2.463217735,2.406956196,INSUFFISANT
SC_QR05_C02_QS02_QI01_QO02,Segment_Pollution_base,150,2.222222222,15,10,25,1.240233541,1.694951892,INSUFFISANT
SC_QR05_C02_QS02_QI01_QO03,Segment_Pollution_base,150,2.222222222,15,10,50,0.583673954,0.613761067,INSUFFISANT
SC_QR05_C02_QS02_QI01_QO04,Segment_Pollution_base,150,2.222222222,15,10,100,0.777107835,0.603397012,INSUFFISANT
SC_QR05_C02_QS02_QI01_QO05,Segment_Pollution_base,150,2.222222222,15,10,150,0.641467512,0.605188549,INSUFFISANT
SC_QR05_C02_QS02_QI01_QO06,Segment_Pollution_base,150,2.222222222,15,10,200,0.481454223,0.505222678,INSUFFISANT
SC_QR05_C02_QS02_QI01_QO07,Segment_Pollution_base,150,2.222222222,15,10,400,0.163536772,0.200846225,SUFFISANT
SC_QR05_C02_QS02_QI02_QO01,Segment_Pollution_base,150,2.222222222,15,25,10,1.551390648,0.882446289,INSUFFISANT
SC_QR05_C02_QS02_QI02_QO02,Segment_Pollution_base,150,2.222222222,15,25,25,1.641572356,1.269428611,INSUFFISANT
SC_QR05_C02_QS02_QI02_QO03,Segment_Pollution_base,150,2.222222222,15,25,50,1.21173358,1.272196531,INSUFFISANT
SC_QR05_C02_QS02_QI02_QO04,Segment_Pollution_base,150,2.222222222,15,25,100,0.474118173,0.665143251,INSUFFISANT
SC_QR05_C02_QS02_QI02_QO05,Segment_Pollution_base,150,2.222222222,15,25,150,0.192151129,0.306768179,SUFFISANT
SC_QR05_C02_QS02_QI02_QO06,Segment_Pollution_base,150,2.222222222,15,25,200,0.126038462,0.149623677,SUFFISANT
SC_QR05_C02_QS02_QI02_QO07,Segment_Pollution_base,150,2.222222222,15,25,400,0.199057356,0.14751187,SUFFISANT
SC_QR05_C02_QS02_QI03_QO01,Segment_Pollution_base,150,2.222222222,15,50,10,0.66069442,1.124433756,INSUFFISANT
SC_QR05_C02_QS02_QI03_QO02,Segment_Pollution_base,150,2.222222222,15,50,25,0.318477482,0.633504331,INSUFFISANT
SC_QR05_C02_QS02_QI03_QO03,Segment_Pollution_base,150,2.222222222,15,50,50,0.363800406,0.235308707,SUFFISANT
SC_QR05_C02_QS02_QI03_QO04,Segment_Pollution_base,150,2.222222222,15,50,100,0.579600096,0.362171352,INSUFFISANT
SC_QR05_C02_QS02_QI03_QO05,Segment_Pollution_base,150,2.222222222,15,50,150,0.605635285,0.473950982,INSUFFISANT
SC_QR05_C02_QS02_QI03_QO06,Segment_Pollution_base,150,2.222222222,15,50,200,0.543809831,0.489558965,INSUFFISANT
SC_QR05_C02_QS02_QI03_QO07,Segment_Pollution_base,150,2.222222222,15,50,400,0.261579573,0.300373673,SUFFISANT
SC_QR05_C02_QS03_QI01_QO01,Segment_Pollution_base,150,2.222222222,30,10,10,1.574454665,0.903442621,INSUFFISANT
SC_QR05_C02_QS03_QI01_QO02,Segment_Pollution_base,150,2.222222222,30,10,25,1.651187181,1.287946343,INSUFFISANT
SC_QR05_C02_QS03_QI01_QO03,Segment_Pollution_base,150,2.222222222,30,10,50,1.205004334,1.275779605,INSUFFISANT
SC_QR05_C02_QS03_QI01_QO04,Segment_Pollution_base,150,2.222222222,30,10,100,0.464147866,0.656358957,INSUFFISANT
SC_QR05_C02_QS03_QI01_QO05,Segment_Pollution_base,150,2.222222222,30,10,150,0.186092436,0.299386233,SUFFISANT
SC_QR05_C02_QS03_QI01_QO06,Segment_Pollution_base,150,2.222222222,30,10,200,0.130589128,0.144808143,SUFFISANT
SC_QR05_C02_QS03_QI01_QO07,Segment_Pollution_base,150,2.222222222,30,10,400,0.203205615,0.151433647,SUFFISANT
SC_QR05_C02_QS03_QI02_QO01,Segment_Pollution_base,150,2.222222222,30,25,10,1.478737593,1.761289358,INSUFFISANT
SC_QR05_C02_QS03_QI02_QO02,Segment_Pollution_base,150,2.222222222,30,25,25,0.875238121,1.27075839,INSUFFISANT
SC_QR05_C02_QS03_QI02_QO03,Segment_Pollution_base,150,2.222222222,30,25,50,0.348363101,0.623434901,INSUFFISANT
SC_QR05_C02_QS03_QI02_QO04,Segment_Pollution_base,150,2.222222222,30,25,100,0.309976578,0.150453359,SUFFISANT
SC_QR05_C02_QS03_QI02_QO05,Segment_Pollution_base,150,2.222222222,30,25,150,0.419284195,0.264399529,SUFFISANT
SC_QR05_C02_QS03_QI02_QO06,Segment_Pollution_base,150,2.222222222,30,25,200,0.448152214,0.333019435,SUFFISANT
SC_QR05_C02_QS03_QI02_QO07,Segment_Pollution_base,150,2.222222222,30,25,400,0.315247923,0.31343323,SUFFISANT
SC_QR05_C02_QS03_QI03_QO01,Segment_Pollution_base,150,2.222222222,30,50,10,0.532275438,0.26929155,INSUFFISANT
SC_QR05_C02_QS03_QI03_QO02,Segment_Pollution_base,150,2.222222222,30,50,25,0.697636306,0.342931598,INSUFFISANT
SC_QR05_C02_QS03_QI03_QO03,Segment_Pollution_base,150,2.222222222,30,50,50,0.847933769,0.539589524,INSUFFISANT
SC_QR05_C02_QS03_QI03_QO04,Segment_Pollution_base,150,2.222222222,30,50,100,0.80608505,0.701610744,INSUFFISANT
SC_QR05_C02_QS03_QI03_QO05,Segment_Pollution_base,150,2.222222222,30,50,150,0.619994938,0.643260241,INSUFFISANT
SC_QR05_C02_QS03_QI03_QO06,Segment_Pollution_base,150,2.222222222,30,50,200,0.450871289,0.521481037,INSUFFISANT
SC_QR05_C02_QS03_QI03_QO07,Segment_Pollution_base,150,2.222222222,30,50,400,0.133881137,0.187119454,SUFFISANT
SC_QR05_C03_QS01_QI01_QO01,Segment_Pollution_base,200,2.222222222,7.5,10,10,1.913336515,2.651070356,INSUFFISANT
SC_QR05_C03_QS01_QI01_QO02,Segment_Pollution_base,200,2.222222222,7.5,10,25,2.520406723,1.882283926,INSUFFISANT
SC_QR05_C03_QS01_QI01_QO03,Segment_Pollution_base,200,2.222222222,7.5,10,50,1.683283806,1.819811583,INSUFFISANT
SC_QR05_C03_QS01_QI01_QO04,Segment_Pollution_base,200,2.222222222,7.5,10,100,0.514459312,0.729731023,INSUFFISANT
SC_QR05_C03_QS01_QI01_QO05,Segment_Pollution_base,200,2.222222222,7.5,10,150,0.423785299,0.291815281,SUFFISANT
SC_QR05_C03_QS01_QI01_QO06,Segment_Pollution_base,200,2.222222222,7.5,10,200,0.455039173,0.343849003,SUFFISANT
SC_QR05_C03_QS01_QI01_QO07,Segment_Pollution_base,200,2.222222222,7.5,10,400,0.338791192,0.319982409,SUFFISANT
SC_QR05_C03_QS01_QI02_QO01,Segment_Pollution_base,200,2.222222222,7.5,25,10,1.270503283,2.150281191,INSUFFISANT
SC_QR05_C03_QS01_QI02_QO02,Segment_Pollution_base,200,2.222222222,7.5,25,25,1.340394616,0.80489707,INSUFFISANT
SC_QR05_C03_QS01_QI02_QO03,Segment_Pollution_base,200,2.222222222,7.5,25,50,1.625595689,1.21465981,INSUFFISANT
SC_QR05_C03_QS01_QI02_QO04,Segment_Pollution_base,200,2.222222222,7.5,25,100,1.091538072,1.160765171,INSUFFISANT
SC_QR05_C03_QS01_QI02_QO05,Segment_Pollution_base,200,2.222222222,7.5,25,150,0.612055779,0.761676073,INSUFFISANT
SC_QR05_C03_QS01_QI02_QO06,Segment_Pollution_base,200,2.222222222,7.5,25,200,0.352218956,0.476515263,SUFFISANT
SC_QR05_C03_QS01_QI02_QO07,Segment_Pollution_base,200,2.222222222,7.5,25,400,0.106900826,0.099009439,SUFFISANT
SC_QR05_C03_QS01_QI03_QO01,Segment_Pollution_base,200,2.222222222,7.5,50,10,1.72334218,2.215834141,INSUFFISANT
SC_QR05_C03_QS01_QI03_QO02,Segment_Pollution_base,200,2.222222222,7.5,50,25,0.977966905,1.513305187,INSUFFISANT
SC_QR05_C03_QS01_QI03_QO03,Segment_Pollution_base,200,2.222222222,7.5,50,50,0.372708142,0.702807784,INSUFFISANT
SC_QR05_C03_QS01_QI03_QO04,Segment_Pollution_base,200,2.222222222,7.5,50,100,0.477033049,0.243840024,SUFFISANT
SC_QR05_C03_QS01_QI03_QO05,Segment_Pollution_base,200,2.222222222,7.5,50,150,0.611284375,0.402334094,INSUFFISANT
SC_QR05_C03_QS01_QI03_QO06,Segment_Pollution_base,200,2.222222222,7.5,50,200,0.630990446,0.486643463,INSUFFISANT
SC_QR05_C03_QS01_QI03_QO07,Segment_Pollution_base,200,2.222222222,7.5,50,400,0.413189381,0.421811104,SUFFISANT
SC_QR05_C03_QS02_QI01_QO01,Segment_Pollution_base,200,2.222222222,15,10,10,3.284290314,3.209274769,INSUFFISANT
SC_QR05_C03_QS02_QI01_QO02,Segment_Pollution_base,200,2.222222222,15,10,25,1.653644562,2.259935856,INSUFFISANT
SC_QR05_C03_QS02_QI01_QO03,Segment_Pollution_base,200,2.222222222,15,10,50,0.778231919,0.81834811,INSUFFISANT
SC_QR05_C03_QS02_QI01_QO04,Segment_Pollution_base,200,2.222222222,15,10,100,1.03614378,0.804529369,INSUFFISANT
SC_QR05_C03_QS02_QI01_QO05,Segment_Pollution_base,200,2.222222222,15,10,150,0.855290055,0.806918085,INSUFFISANT
SC_QR05_C03_QS02_QI01_QO06,Segment_Pollution_base,200,2.222222222,15,10,200,0.641938925,0.673630297,INSUFFISANT
SC_QR05_C03_QS02_QI01_QO07,Segment_Pollution_base,200,2.222222222,15,10,400,0.218049034,0.267794967,SUFFISANT
SC_QR05_C03_QS02_QI02_QO01,Segment_Pollution_base,200,2.222222222,15,25,10,2.068520784,1.176594973,INSUFFISANT
SC_QR05_C03_QS02_QI02_QO02,Segment_Pollution_base,200,2.222222222,15,25,25,2.188763142,1.692571521,INSUFFISANT
SC_QR05_C03_QS02_QI02_QO03,Segment_Pollution_base,200,2.222222222,15,25,50,1.615644932,1.696262002,INSUFFISANT
SC_QR05_C03_QS02_QI02_QO04,Segment_Pollution_base,200,2.222222222,15,25,100,0.632157564,0.886857629,INSUFFISANT
SC_QR05_C03_QS02_QI02_QO05,Segment_Pollution_base,200,2.222222222,15,25,150,0.256201506,0.409024239,SUFFISANT
SC_QR05_C03_QS02_QI02_QO06,Segment_Pollution_base,200,2.222222222,15,25,200,0.168051288,0.199498221,SUFFISANT
SC_QR05_C03_QS02_QI02_QO07,Segment_Pollution_base,200,2.222222222,15,25,400,0.265409827,0.196682483,SUFFISANT
SC_QR05_C03_QS02_QI03_QO01,Segment_Pollution_base,200,2.222222222,15,50,10,0.880925894,1.499245048,INSUFFISANT
SC_QR05_C03_QS02_QI03_QO02,Segment_Pollution_base,200,2.222222222,15,50,25,0.424636662,0.844672441,INSUFFISANT
SC_QR05_C03_QS02_QI03_QO03,Segment_Pollution_base,200,2.222222222,15,50,50,0.485067189,0.313744932,SUFFISANT
SC_QR05_C03_QS02_QI03_QO04,Segment_Pollution_base,200,2.222222222,15,50,100,0.772800148,0.482895136,INSUFFISANT
SC_QR05_C03_QS02_QI03_QO05,Segment_Pollution_base,200,2.222222222,15,50,150,0.807513714,0.631934643,INSUFFISANT
